,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,participant_id,correct,session_type
819,6,1-Back,P,158.0,3.0,3.0,Subject3,1,Calming
820,6,1-Back,P,284.0,4.0,4.0,Subject3,1,Calming
821,6,1-Back,P,200.0,4.0,4.0,Subject3,1,Calming
822,6,1-Back,U,245.0,3.0,3.0,Subject3,1,Calming
823,6,1-Back,Z,195.0,3.0,3.0,Subject3,1,Calming
824,6,1-Back,U,457.0,3.0,3.0,Subject3,1,Calming
825,6,1-Back,M,712.0,3.0,3.0,Subject3,1,Calming
826,6,1-Back,M,287.0,4.0,4.0,Subject3,1,Calming
827,6,1-Back,W,130.0,3.0,3.0,Subject3,1,Calming
828,6,1-Back,I,311.0,3.0,3.0,Subject3,1,Calming
829,6,1-Back,F,510.0,3.0,3.0,Subject3,1,Calming
830,6,1-Back,M,562.0,3.0,3.0,Subject3,1,Calming
831,6,1-Back,A,157.0,3.0,3.0,Subject3,1,Calming
832,6,1-Back,G,285.0,3.0,3.0,Subject3,1,Calming
833,6,1-Back,G,654.0,4.0,3.0,Subject3,0,Calming
834,6,1-Back,R,768.0,3.0,3.0,Subject3,1,Calming
835,6,1-Back,Q,210.0,3.0,3.0,Subject3,1,Calming
836,6,1-Back,R,335.0,4.0,3.0,Subject3,0,Calming
837,6,1-Back,Q,358.0,3.0,4.0,Subject3,0,Calming
838,7,1-Back,S,0.0,3.0,,Subject3,0,Calming
839,7,1-Back,R,80.0,3.0,3.0,Subject3,1,Calming
840,7,1-Back,V,283.0,3.0,3.0,Subject3,1,Calming
841,7,1-Back,V,230.0,4.0,4.0,Subject3,1,Calming
842,7,1-Back,O,204.0,3.0,3.0,Subject3,1,Calming
843,7,1-Back,A,159.0,3.0,3.0,Subject3,1,Calming
844,7,1-Back,C,204.0,3.0,3.0,Subject3,1,Calming
845,7,1-Back,N,221.0,3.0,3.0,Subject3,1,Calming
846,7,1-Back,Y,47.0,3.0,3.0,Subject3,1,Calming
847,7,1-Back,V,326.0,3.0,3.0,Subject3,1,Calming
848,7,1-Back,V,3.0,4.0,4.0,Subject3,1,Calming
849,7,1-Back,J,688.0,3.0,3.0,Subject3,1,Calming
850,7,1-Back,U,221.0,3.0,3.0,Subject3,1,Calming
851,7,1-Back,U,71.0,4.0,4.0,Subject3,1,Calming
852,7,1-Back,U,0.0,4.0,,Subject3,0,Calming
853,7,1-Back,Y,50.0,3.0,3.0,Subject3,1,Calming
854,7,1-Back,Y,660.0,4.0,3.0,Subject3,0,Calming
855,7,1-Back,J,325.0,3.0,3.0,Subject3,1,Calming
856,7,1-Back,I,403.0,3.0,3.0,Subject3,1,Calming
857,7,1-Back,S,313.0,3.0,3.0,Subject3,1,Calming
858,7,1-Back,U,247.0,3.0,4.0,Subject3,0,Calming
859,7,1-Back,P,75.0,3.0,3.0,Subject3,1,Calming
860,8,3-Back,L,0.0,3.0,,Subject3,0,Calming
861,8,3-Back,A,0.0,3.0,,Subject3,0,Calming
862,8,3-Back,P,0.0,3.0,,Subject3,0,Calming
863,8,3-Back,L,0.0,4.0,,Subject3,0,Calming
864,8,3-Back,A,460.0,4.0,4.0,Subject3,1,Calming
865,8,3-Back,N,637.0,3.0,3.0,Subject3,1,Calming
866,8,3-Back,W,1036.0,3.0,3.0,Subject3,1,Calming
867,8,3-Back,C,769.0,3.0,3.0,Subject3,1,Calming
868,8,3-Back,L,497.0,3.0,4.0,Subject3,0,Calming
869,8,3-Back,W,716.0,4.0,4.0,Subject3,1,Calming
870,8,3-Back,U,457.0,3.0,3.0,Subject3,1,Calming
871,8,3-Back,S,686.0,3.0,3.0,Subject3,1,Calming
872,8,3-Back,W,403.0,4.0,4.0,Subject3,1,Calming
873,8,3-Back,Y,430.0,3.0,3.0,Subject3,1,Calming
874,8,3-Back,F,1003.0,3.0,3.0,Subject3,1,Calming
875,8,3-Back,L,433.0,3.0,4.0,Subject3,0,Calming
876,8,3-Back,Y,420.0,4.0,3.0,Subject3,0,Calming
877,8,3-Back,U,541.0,3.0,3.0,Subject3,1,Calming
878,8,3-Back,L,470.0,3.0,4.0,Subject3,0,Calming
879,8,3-Back,I,326.0,3.0,3.0,Subject3,1,Calming
880,8,3-Back,B,521.0,3.0,3.0,Subject3,1,Calming
881,8,3-Back,T,597.0,3.0,3.0,Subject3,1,Calming
882,9,Rest,nan,,,,Subject3,0,Calming
883,10,3-Back,E,0.0,3.0,,Subject3,0,Calming
884,10,3-Back,G,0.0,3.0,,Subject3,0,Calming
885,10,3-Back,S,0.0,3.0,,Subject3,0,Calming
886,10,3-Back,J,212.0,3.0,3.0,Subject3,1,Calming
887,10,3-Back,Z,493.0,3.0,3.0,Subject3,1,Calming
888,10,3-Back,Q,611.0,3.0,3.0,Subject3,1,Calming
889,10,3-Back,W,422.0,3.0,3.0,Subject3,1,Calming
890,10,3-Back,K,232.0,3.0,3.0,Subject3,1,Calming
891,10,3-Back,Q,587.0,3.0,3.0,Subject3,1,Calming
892,10,3-Back,S,360.0,3.0,4.0,Subject3,0,Calming
893,10,3-Back,M,458.0,3.0,3.0,Subject3,1,Calming
894,10,3-Back,Q,816.0,3.0,3.0,Subject3,1,Calming
895,10,3-Back,S,1067.0,4.0,3.0,Subject3,0,Calming
896,10,3-Back,F,824.0,4.0,3.0,Subject3,0,Calming
897,10,3-Back,Q,196.0,4.0,4.0,Subject3,1,Calming
898,10,3-Back,X,823.0,3.0,3.0,Subject3,1,Calming
899,10,3-Back,F,1068.0,4.0,4.0,Subject3,1,Calming
900,10,3-Back,K,817.0,3.0,3.0,Subject3,1,Calming
901,10,3-Back,X,1186.0,3.0,4.0,Subject3,0,Calming
902,10,3-Back,K,539.0,3.0,4.0,Subject3,0,Calming
903,10,3-Back,R,727.0,3.0,3.0,Subject3,1,Calming
904,10,3-Back,X,840.0,4.0,3.0,Subject3,0,Calming
905,11,1-Back,B,0.0,3.0,,Subject3,0,Calming
906,11,1-Back,B,2.0,4.0,4.0,Subject3,1,Calming
907,11,1-Back,V,166.0,3.0,3.0,Subject3,1,Calming
908,11,1-Back,P,285.0,3.0,3.0,Subject3,1,Calming
909,11,1-Back,P,57.0,4.0,4.0,Subject3,1,Calming
910,11,1-Back,Q,625.0,3.0,3.0,Subject3,1,Calming
911,11,1-Back,E,250.0,3.0,3.0,Subject3,1,Calming
912,11,1-Back,E,229.0,4.0,4.0,Subject3,1,Calming
913,11,1-Back,M,304.0,3.0,3.0,Subject3,1,Calming
914,11,1-Back,M,1034.0,4.0,3.0,Subject3,0,Calming
915,11,1-Back,M,238.0,4.0,4.0,Subject3,1,Calming
916,11,1-Back,T,806.0,3.0,4.0,Subject3,0,Calming
917,11,1-Back,E,643.0,3.0,3.0,Subject3,1,Calming
918,11,1-Back,R,526.0,3.0,3.0,Subject3,1,Calming
919,11,1-Back,X,556.0,3.0,3.0,Subject3,1,Calming
920,11,1-Back,E,423.0,3.0,3.0,Subject3,1,Calming
921,11,1-Back,L,232.0,3.0,3.0,Subject3,1,Calming
922,11,1-Back,B,174.0,3.0,3.0,Subject3,1,Calming
923,11,1-Back,R,328.0,3.0,3.0,Subject3,1,Calming
924,11,1-Back,W,314.0,3.0,3.0,Subject3,1,Calming
925,11,1-Back,W,213.0,4.0,4.0,Subject3,1,Calming
926,11,1-Back,I,62.0,3.0,3.0,Subject3,1,Calming
927,12,1-Back,I,0.0,3.0,,Subject3,0,Calming
928,12,1-Back,T,207.0,3.0,3.0,Subject3,1,Calming
929,12,1-Back,H,460.0,3.0,3.0,Subject3,1,Calming
930,12,1-Back,H,734.0,4.0,4.0,Subject3,1,Calming
931,12,1-Back,Y,203.0,3.0,3.0,Subject3,1,Calming
932,12,1-Back,G,232.0,3.0,3.0,Subject3,1,Calming
933,12,1-Back,G,331.0,4.0,4.0,Subject3,1,Calming
934,12,1-Back,G,116.0,4.0,4.0,Subject3,1,Calming
935,12,1-Back,Y,17.0,3.0,3.0,Subject3,1,Calming
936,12,1-Back,W,200.0,3.0,3.0,Subject3,1,Calming
937,12,1-Back,W,203.0,4.0,4.0,Subject3,1,Calming
938,12,1-Back,U,704.0,3.0,3.0,Subject3,1,Calming
939,12,1-Back,A,376.0,3.0,3.0,Subject3,1,Calming
940,12,1-Back,U,656.0,3.0,4.0,Subject3,0,Calming
941,12,1-Back,R,295.0,3.0,3.0,Subject3,1,Calming
942,12,1-Back,W,315.0,3.0,3.0,Subject3,1,Calming
943,12,1-Back,P,230.0,3.0,3.0,Subject3,1,Calming
944,12,1-Back,Q,186.0,3.0,3.0,Subject3,1,Calming
945,12,1-Back,C,122.0,3.0,3.0,Subject3,1,Calming
946,12,1-Back,A,378.0,3.0,3.0,Subject3,1,Calming
947,12,1-Back,A,48.0,4.0,4.0,Subject3,1,Calming
948,12,1-Back,L,135.0,3.0,3.0,Subject3,1,Calming
949,13,3-Back,A,0.0,3.0,,Subject3,0,Calming
950,13,3-Back,H,0.0,3.0,,Subject3,0,Calming
951,13,3-Back,U,0.0,3.0,,Subject3,0,Calming
952,13,3-Back,J,376.0,3.0,3.0,Subject3,1,Calming
953,13,3-Back,V,269.0,3.0,3.0,Subject3,1,Calming
954,13,3-Back,N,232.0,3.0,3.0,Subject3,1,Calming
955,13,3-Back,J,461.0,3.0,4.0,Subject3,0,Calming
956,13,3-Back,V,375.0,4.0,3.0,Subject3,0,Calming
957,13,3-Back,N,1002.0,4.0,3.0,Subject3,0,Calming
958,13,3-Back,U,506.0,3.0,4.0,Subject3,0,Calming
959,13,3-Back,V,787.0,4.0,3.0,Subject3,0,Calming
960,13,3-Back,E,808.0,3.0,3.0,Subject3,1,Calming
961,13,3-Back,D,927.0,3.0,3.0,Subject3,1,Calming
962,13,3-Back,X,853.0,3.0,3.0,Subject3,1,Calming
963,13,3-Back,Q,621.0,3.0,3.0,Subject3,1,Calming
964,13,3-Back,O,520.0,3.0,3.0,Subject3,1,Calming
965,13,3-Back,X,290.0,4.0,4.0,Subject3,1,Calming
966,13,3-Back,N,1222.0,3.0,4.0,Subject3,0,Calming
967,13,3-Back,O,616.0,4.0,4.0,Subject3,1,Calming
968,13,3-Back,P,294.0,3.0,3.0,Subject3,1,Calming
969,13,3-Back,T,555.0,3.0,3.0,Subject3,1,Calming
970,13,3-Back,W,421.0,3.0,3.0,Subject3,1,Calming
971,14,3-Back,X,0.0,3.0,,Subject3,0,Calming
972,14,3-Back,K,0.0,3.0,,Subject3,0,Calming
973,14,3-Back,O,0.0,3.0,,Subject3,0,Calming
974,14,3-Back,X,451.0,4.0,4.0,Subject3,1,Calming
975,14,3-Back,K,438.0,4.0,4.0,Subject3,1,Calming
976,14,3-Back,J,451.0,3.0,3.0,Subject3,1,Calming
977,14,3-Back,M,336.0,3.0,3.0,Subject3,1,Calming
978,14,3-Back,G,1014.0,3.0,3.0,Subject3,1,Calming
979,14,3-Back,Y,610.0,3.0,3.0,Subject3,1,Calming
980,14,3-Back,M,358.0,3.0,4.0,Subject3,0,Calming
981,14,3-Back,K,673.0,3.0,3.0,Subject3,1,Calming
982,14,3-Back,E,541.0,3.0,3.0,Subject3,1,Calming
983,14,3-Back,S,579.0,3.0,3.0,Subject3,1,Calming
984,14,3-Back,K,277.0,4.0,4.0,Subject3,1,Calming
985,14,3-Back,E,735.0,4.0,4.0,Subject3,1,Calming
986,14,3-Back,F,260.0,3.0,3.0,Subject3,1,Calming
987,14,3-Back,P,367.0,3.0,3.0,Subject3,1,Calming
988,14,3-Back,J,1041.0,3.0,3.0,Subject3,1,Calming
989,14,3-Back,F,1177.0,4.0,3.0,Subject3,0,Calming
990,14,3-Back,N,1231.0,3.0,3.0,Subject3,1,Calming
991,14,3-Back,L,907.0,3.0,3.0,Subject3,1,Calming
992,14,3-Back,T,823.0,3.0,3.0,Subject3,1,Calming
993,15,1-Back,V,0.0,3.0,,Subject3,0,Calming
994,15,1-Back,J,314.0,3.0,3.0,Subject3,1,Calming
995,15,1-Back,U,299.0,3.0,3.0,Subject3,1,Calming
996,15,1-Back,J,609.0,3.0,3.0,Subject3,1,Calming
997,15,1-Back,J,425.0,4.0,3.0,Subject3,0,Calming
998,15,1-Back,J,367.0,4.0,4.0,Subject3,1,Calming
999,15,1-Back,K,481.0,3.0,3.0,Subject3,1,Calming
1000,15,1-Back,K,369.0,3.0,4.0,Subject3,0,Calming
1001,15,1-Back,F,628.0,3.0,3.0,Subject3,1,Calming
1002,15,1-Back,F,254.0,4.0,4.0,Subject3,1,Calming
1003,15,1-Back,M,859.0,3.0,3.0,Subject3,1,Calming
1004,15,1-Back,B,388.0,3.0,3.0,Subject3,1,Calming
1005,15,1-Back,O,836.0,3.0,3.0,Subject3,1,Calming
1006,15,1-Back,B,581.0,3.0,4.0,Subject3,0,Calming
1007,15,1-Back,W,795.0,3.0,3.0,Subject3,1,Calming
1008,15,1-Back,Z,341.0,3.0,3.0,Subject3,1,Calming
1009,15,1-Back,Z,324.0,4.0,4.0,Subject3,1,Calming
1010,15,1-Back,Y,248.0,3.0,3.0,Subject3,1,Calming
1011,15,1-Back,Z,372.0,3.0,4.0,Subject3,0,Calming
1012,15,1-Back,E,465.0,3.0,3.0,Subject3,1,Calming
1013,15,1-Back,A,315.0,3.0,3.0,Subject3,1,Calming
1014,15,1-Back,A,143.0,4.0,4.0,Subject3,1,Calming
1015,16,3-Back,J,0.0,3.0,,Subject3,0,Calming
1016,16,3-Back,O,0.0,3.0,,Subject3,0,Calming
1017,16,3-Back,X,0.0,3.0,,Subject3,0,Calming
1018,16,3-Back,V,605.0,3.0,3.0,Subject3,1,Calming
1019,16,3-Back,X,430.0,3.0,4.0,Subject3,0,Calming
1020,16,3-Back,Y,429.0,3.0,3.0,Subject3,1,Calming
1021,16,3-Back,G,676.0,3.0,3.0,Subject3,1,Calming
1022,16,3-Back,A,299.0,3.0,3.0,Subject3,1,Calming
1023,16,3-Back,C,294.0,3.0,3.0,Subject3,1,Calming
1024,16,3-Back,G,136.0,4.0,4.0,Subject3,1,Calming
1025,16,3-Back,O,399.0,4.0,3.0,Subject3,0,Calming
1026,16,3-Back,L,478.0,3.0,3.0,Subject3,1,Calming
1027,16,3-Back,H,547.0,3.0,3.0,Subject3,1,Calming
1028,16,3-Back,O,211.0,4.0,4.0,Subject3,1,Calming
1029,16,3-Back,Y,245.0,3.0,3.0,Subject3,1,Calming
1030,16,3-Back,H,977.0,4.0,4.0,Subject3,1,Calming
1031,16,3-Back,I,391.0,3.0,3.0,Subject3,1,Calming
1032,16,3-Back,N,518.0,3.0,3.0,Subject3,1,Calming
1033,16,3-Back,I,91.0,3.0,4.0,Subject3,0,Calming
1034,16,3-Back,D,454.0,3.0,3.0,Subject3,1,Calming
1035,16,3-Back,N,516.0,4.0,3.0,Subject3,0,Calming
1036,16,3-Back,W,1017.0,3.0,3.0,Subject3,1,Calming
1037,17,1-Back,I,0.0,3.0,,Subject3,0,Calming
1038,17,1-Back,T,279.0,3.0,3.0,Subject3,1,Calming
1039,17,1-Back,H,277.0,3.0,3.0,Subject3,1,Calming
1040,17,1-Back,H,1014.0,4.0,3.0,Subject3,0,Calming
1041,17,1-Back,Y,828.0,3.0,3.0,Subject3,1,Calming
1042,17,1-Back,G,329.0,3.0,3.0,Subject3,1,Calming
1043,17,1-Back,G,208.0,4.0,4.0,Subject3,1,Calming
1044,17,1-Back,G,85.0,4.0,4.0,Subject3,1,Calming
1045,17,1-Back,Y,55.0,3.0,3.0,Subject3,1,Calming
1046,17,1-Back,W,611.0,3.0,3.0,Subject3,1,Calming
1047,17,1-Back,W,195.0,4.0,4.0,Subject3,1,Calming
1048,17,1-Back,U,361.0,3.0,3.0,Subject3,1,Calming
1049,17,1-Back,A,266.0,3.0,3.0,Subject3,1,Calming
1050,17,1-Back,U,564.0,3.0,3.0,Subject3,1,Calming
1051,17,1-Back,R,315.0,3.0,3.0,Subject3,1,Calming
1052,17,1-Back,W,367.0,3.0,3.0,Subject3,1,Calming
1053,17,1-Back,P,110.0,3.0,3.0,Subject3,1,Calming
1054,17,1-Back,Q,141.0,3.0,3.0,Subject3,1,Calming
1055,17,1-Back,C,285.0,3.0,3.0,Subject3,1,Calming
1056,17,1-Back,A,23.0,3.0,3.0,Subject3,1,Calming
1057,17,1-Back,A,239.0,4.0,3.0,Subject3,0,Calming
1058,17,1-Back,L,26.0,3.0,3.0,Subject3,1,Calming
1059,1,1-Back,L,0.0,3.0,,Subject3,0,Vexing
1060,1,1-Back,Q,108.0,3.0,3.0,Subject3,1,Vexing
1061,1,1-Back,U,95.0,3.0,3.0,Subject3,1,Vexing
1062,1,1-Back,O,152.0,3.0,3.0,Subject3,1,Vexing
1063,1,1-Back,U,475.0,3.0,3.0,Subject3,1,Vexing
1064,1,1-Back,U,69.0,4.0,4.0,Subject3,1,Vexing
1065,1,1-Back,H,182.0,3.0,3.0,Subject3,1,Vexing
1066,1,1-Back,V,219.0,3.0,3.0,Subject3,1,Vexing
1067,1,1-Back,K,270.0,3.0,3.0,Subject3,1,Vexing
1068,1,1-Back,K,177.0,4.0,4.0,Subject3,1,Vexing
1069,1,1-Back,K,193.0,4.0,4.0,Subject3,1,Vexing
1070,1,1-Back,B,246.0,3.0,3.0,Subject3,1,Vexing
1071,1,1-Back,R,476.0,3.0,3.0,Subject3,1,Vexing
1072,1,1-Back,F,772.0,4.0,3.0,Subject3,0,Vexing
1073,1,1-Back,F,242.0,4.0,4.0,Subject3,1,Vexing
1074,1,1-Back,C,664.0,3.0,3.0,Subject3,1,Vexing
1075,1,1-Back,G,466.0,3.0,3.0,Subject3,1,Vexing
1076,1,1-Back,X,161.0,3.0,3.0,Subject3,1,Vexing
1077,1,1-Back,F,441.0,3.0,3.0,Subject3,1,Vexing
1078,1,1-Back,M,229.0,3.0,3.0,Subject3,1,Vexing
1079,1,1-Back,X,286.0,3.0,3.0,Subject3,1,Vexing
1080,1,1-Back,F,506.0,3.0,3.0,Subject3,1,Vexing
1081,2,3-Back,Z,0.0,3.0,,Subject3,0,Vexing
1082,2,3-Back,U,0.0,3.0,,Subject3,0,Vexing
1083,2,3-Back,F,0.0,3.0,,Subject3,0,Vexing
1084,2,3-Back,Z,596.0,3.0,3.0,Subject3,1,Vexing
1085,2,3-Back,B,655.0,3.0,4.0,Subject3,0,Vexing
1086,2,3-Back,L,599.0,3.0,3.0,Subject3,1,Vexing
1087,2,3-Back,K,244.0,3.0,3.0,Subject3,1,Vexing
1088,2,3-Back,C,459.0,3.0,3.0,Subject3,1,Vexing
1089,2,3-Back,L,484.0,3.0,4.0,Subject3,0,Vexing
1090,2,3-Back,J,596.0,3.0,3.0,Subject3,1,Vexing
1091,2,3-Back,G,1031.0,3.0,3.0,Subject3,1,Vexing
1092,2,3-Back,F,1236.0,3.0,3.0,Subject3,1,Vexing
1093,2,3-Back,J,506.0,4.0,4.0,Subject3,1,Vexing
1094,2,3-Back,G,544.0,4.0,4.0,Subject3,1,Vexing
1095,2,3-Back,H,620.0,3.0,3.0,Subject3,1,Vexing
1096,2,3-Back,E,775.0,3.0,3.0,Subject3,1,Vexing
1097,2,3-Back,W,822.0,3.0,3.0,Subject3,1,Vexing
1098,2,3-Back,N,907.0,3.0,3.0,Subject3,1,Vexing
1099,2,3-Back,X,1012.0,3.0,3.0,Subject3,1,Vexing
1100,2,3-Back,W,512.0,4.0,4.0,Subject3,1,Vexing
1101,2,3-Back,N,1484.0,4.0,3.0,Subject3,0,Vexing
1102,2,3-Back,X,493.0,4.0,4.0,Subject3,1,Vexing
1103,3,1-Back,Y,0.0,3.0,,Subject3,0,Vexing
1104,3,1-Back,E,163.0,3.0,3.0,Subject3,1,Vexing
1105,3,1-Back,A,214.0,3.0,3.0,Subject3,1,Vexing
1106,3,1-Back,A,937.0,4.0,3.0,Subject3,0,Vexing
1107,3,1-Back,V,691.0,4.0,3.0,Subject3,0,Vexing
1108,3,1-Back,X,605.0,4.0,3.0,Subject3,0,Vexing
1109,3,1-Back,X,276.0,4.0,4.0,Subject3,1,Vexing
1110,3,1-Back,S,346.0,3.0,3.0,Subject3,1,Vexing
1111,3,1-Back,G,561.0,3.0,3.0,Subject3,1,Vexing
1112,3,1-Back,P,335.0,3.0,3.0,Subject3,1,Vexing
1113,3,1-Back,Y,363.0,3.0,3.0,Subject3,1,Vexing
1114,3,1-Back,X,461.0,3.0,3.0,Subject3,1,Vexing
1115,3,1-Back,P,382.0,3.0,3.0,Subject3,1,Vexing
1116,3,1-Back,U,779.0,3.0,3.0,Subject3,1,Vexing
1117,3,1-Back,V,357.0,3.0,3.0,Subject3,1,Vexing
1118,3,1-Back,A,0.0,3.0,,Subject3,0,Vexing
1119,3,1-Back,A,548.0,4.0,4.0,Subject3,1,Vexing
1120,3,1-Back,G,393.0,3.0,3.0,Subject3,1,Vexing
1121,3,1-Back,L,1156.0,3.0,3.0,Subject3,1,Vexing
1122,3,1-Back,W,632.0,3.0,3.0,Subject3,1,Vexing
1123,3,1-Back,B,284.0,3.0,3.0,Subject3,1,Vexing
1124,3,1-Back,I,172.0,3.0,3.0,Subject3,1,Vexing
1125,4,3-Back,F,0.0,3.0,,Subject3,0,Vexing
1126,4,3-Back,O,0.0,3.0,,Subject3,0,Vexing
1127,4,3-Back,H,0.0,3.0,,Subject3,0,Vexing
1128,4,3-Back,W,543.0,3.0,3.0,Subject3,1,Vexing
1129,4,3-Back,O,1394.0,4.0,4.0,Subject3,1,Vexing
1130,4,3-Back,M,438.0,3.0,3.0,Subject3,1,Vexing
1131,4,3-Back,L,491.0,3.0,3.0,Subject3,1,Vexing
1132,4,3-Back,L,602.0,3.0,3.0,Subject3,1,Vexing
1133,4,3-Back,R,838.0,3.0,3.0,Subject3,1,Vexing
1134,4,3-Back,E,616.0,3.0,3.0,Subject3,1,Vexing
1135,4,3-Back,L,350.0,4.0,4.0,Subject3,1,Vexing
1136,4,3-Back,N,205.0,3.0,3.0,Subject3,1,Vexing
1137,4,3-Back,J,339.0,3.0,3.0,Subject3,1,Vexing
1138,4,3-Back,M,662.0,3.0,3.0,Subject3,1,Vexing
1139,4,3-Back,Y,644.0,3.0,3.0,Subject3,1,Vexing
1140,4,3-Back,U,591.0,3.0,3.0,Subject3,1,Vexing
1141,4,3-Back,S,654.0,3.0,3.0,Subject3,1,Vexing
1142,4,3-Back,Y,420.0,4.0,4.0,Subject3,1,Vexing
1143,4,3-Back,M,629.0,3.0,3.0,Subject3,1,Vexing
1144,4,3-Back,S,1262.0,4.0,3.0,Subject3,0,Vexing
1145,4,3-Back,Y,441.0,4.0,4.0,Subject3,1,Vexing
1146,4,3-Back,N,235.0,3.0,3.0,Subject3,1,Vexing
1147,5,1-Back,A,0.0,3.0,,Subject3,0,Vexing
1148,5,1-Back,A,164.0,4.0,4.0,Subject3,1,Vexing
1149,5,1-Back,D,62.0,3.0,3.0,Subject3,1,Vexing
1150,5,1-Back,M,633.0,3.0,3.0,Subject3,1,Vexing
1151,5,1-Back,X,277.0,3.0,3.0,Subject3,1,Vexing
1152,5,1-Back,H,168.0,3.0,3.0,Subject3,1,Vexing
1153,5,1-Back,U,201.0,3.0,3.0,Subject3,1,Vexing
1154,5,1-Back,G,84.0,3.0,3.0,Subject3,1,Vexing
1155,5,1-Back,G,519.0,4.0,4.0,Subject3,1,Vexing
1156,5,1-Back,G,231.0,4.0,4.0,Subject3,1,Vexing
1157,5,1-Back,C,46.0,3.0,3.0,Subject3,1,Vexing
1158,5,1-Back,W,160.0,3.0,3.0,Subject3,1,Vexing
1159,5,1-Back,Y,401.0,3.0,3.0,Subject3,1,Vexing
1160,5,1-Back,Y,408.0,4.0,4.0,Subject3,1,Vexing
1161,5,1-Back,N,485.0,3.0,3.0,Subject3,1,Vexing
1162,5,1-Back,N,451.0,4.0,3.0,Subject3,0,Vexing
1163,5,1-Back,X,847.0,3.0,3.0,Subject3,1,Vexing
1164,5,1-Back,M,488.0,3.0,3.0,Subject3,1,Vexing
1165,5,1-Back,X,695.0,3.0,3.0,Subject3,1,Vexing
1166,5,1-Back,A,840.0,3.0,4.0,Subject3,0,Vexing
1167,5,1-Back,D,600.0,3.0,3.0,Subject3,1,Vexing
1168,5,1-Back,T,0.0,3.0,,Subject3,0,Vexing
1169,6,3-Back,V,0.0,3.0,,Subject3,0,Vexing
1170,6,3-Back,D,0.0,3.0,,Subject3,0,Vexing
1171,6,3-Back,K,0.0,3.0,,Subject3,0,Vexing
1172,6,3-Back,D,689.0,3.0,3.0,Subject3,1,Vexing
1173,6,3-Back,Z,914.0,3.0,3.0,Subject3,1,Vexing
1174,6,3-Back,J,610.0,3.0,3.0,Subject3,1,Vexing
1175,6,3-Back,G,625.0,3.0,3.0,Subject3,1,Vexing
1176,6,3-Back,Z,344.0,4.0,4.0,Subject3,1,Vexing
1177,6,3-Back,J,588.0,4.0,4.0,Subject3,1,Vexing
1178,6,3-Back,Q,348.0,3.0,3.0,Subject3,1,Vexing
1179,6,3-Back,B,551.0,3.0,3.0,Subject3,1,Vexing
1180,6,3-Back,Z,385.0,3.0,4.0,Subject3,0,Vexing
1181,6,3-Back,Q,760.0,4.0,3.0,Subject3,0,Vexing
1182,6,3-Back,B,318.0,4.0,4.0,Subject3,1,Vexing
1183,6,3-Back,B,505.0,3.0,3.0,Subject3,1,Vexing
1184,6,3-Back,E,624.0,3.0,3.0,Subject3,1,Vexing
1185,6,3-Back,G,514.0,3.0,3.0,Subject3,1,Vexing
1186,6,3-Back,B,276.0,4.0,4.0,Subject3,1,Vexing
1187,6,3-Back,X,138.0,3.0,3.0,Subject3,1,Vexing
1188,6,3-Back,U,750.0,3.0,3.0,Subject3,1,Vexing
1189,6,3-Back,J,335.0,3.0,3.0,Subject3,1,Vexing
1190,6,3-Back,V,449.0,3.0,3.0,Subject3,1,Vexing
1191,7,1-Back,A,0.0,3.0,,Subject3,0,Vexing
1192,7,1-Back,W,325.0,3.0,3.0,Subject3,1,Vexing
1193,7,1-Back,X,190.0,3.0,3.0,Subject3,1,Vexing
1194,7,1-Back,M,468.0,3.0,3.0,Subject3,1,Vexing
1195,7,1-Back,F,406.0,3.0,3.0,Subject3,1,Vexing
1196,7,1-Back,S,76.0,3.0,3.0,Subject3,1,Vexing
1197,7,1-Back,E,205.0,3.0,3.0,Subject3,1,Vexing
1198,7,1-Back,E,522.0,4.0,3.0,Subject3,0,Vexing
1199,7,1-Back,U,252.0,3.0,3.0,Subject3,1,Vexing
1200,7,1-Back,Y,251.0,3.0,3.0,Subject3,1,Vexing
1201,7,1-Back,Y,261.0,4.0,4.0,Subject3,1,Vexing
1202,7,1-Back,Y,278.0,4.0,4.0,Subject3,1,Vexing
1203,7,1-Back,V,95.0,3.0,3.0,Subject3,1,Vexing
1204,7,1-Back,A,104.0,3.0,3.0,Subject3,1,Vexing
1205,7,1-Back,A,144.0,4.0,4.0,Subject3,1,Vexing
1206,7,1-Back,G,399.0,3.0,3.0,Subject3,1,Vexing
1207,7,1-Back,S,162.0,3.0,3.0,Subject3,1,Vexing
1208,7,1-Back,F,108.0,3.0,3.0,Subject3,1,Vexing
1209,7,1-Back,I,34.0,3.0,3.0,Subject3,1,Vexing
1210,7,1-Back,B,106.0,3.0,3.0,Subject3,1,Vexing
1211,7,1-Back,B,164.0,4.0,4.0,Subject3,1,Vexing
1212,7,1-Back,T,169.0,3.0,3.0,Subject3,1,Vexing
1213,8,3-Back,T,0.0,3.0,,Subject3,0,Vexing
1214,8,3-Back,R,0.0,3.0,,Subject3,0,Vexing
1215,8,3-Back,A,0.0,3.0,,Subject3,0,Vexing
1216,8,3-Back,M,42.0,3.0,3.0,Subject3,1,Vexing
1217,8,3-Back,Z,583.0,3.0,3.0,Subject3,1,Vexing
1218,8,3-Back,C,416.0,3.0,3.0,Subject3,1,Vexing
